CheeseId,CheeseNameEn,CheeseNameFr,ManufacturerNameEn,ManufacturerNameFr,ManufacturerProvCode,ManufacturingTypeEn,ManufacturingTypeFr,WebSiteEn,WebSiteFr,FatContentPercent,MoisturePercent,ParticularitiesEn,ParticularitiesFr,FlavourEn,FlavourFr,CharacteristicsEn,CharacteristicsFr,RipeningEn,RipeningFr,Organic,CategoryTypeEn,CategoryTypeFr,MilkTypeEn,MilkTypeFr,MilkTreatmentTypeEn,MilkTreatmentTypeFr,RindTypeEn,RindTypeFr,LastUpdateDate
2026,,Pâturage (le),,Fromagerie Lemaire,QC,Industrial,Industrielle,,http://www.fromagerie-lemaire.ca,31,39,"Cow's milk exclusively from 2 farms in the same region.  The herds are only fed millet, clover and wild prairie grass","Lait de vache provenant exclusivement de 2 fermes de la région dont les troupeaux sont nourris uniquement de millet, de trèfe et d'herbages naturel de prairies",Fruity taste,Goût fruité,,,,,0,Firm Cheese,Pâte ferme,Cow,Vache,Pasteurized,Pasteurisé,No Rind,Sans croûte,2016-02-03
2027,,Belle-Mère (La),,Fromagerie Médard,QC,Artisan,Artisanale,,,30,44,Made exclusively with milk produced by Brown Swiss breed,Fabriqué exclusivement de lait produit par la race suisse brune,,,,,,,0,Semi-soft Cheese,Pâte demi-ferme,Cow,Vache,Pasteurized,Pasteurisé,,,2016-02-03
2028,,Cabrouet (Le),,Fromagerie Médard,QC,Artisan,Artisanale,,,14,68,Made with whole milk,Fabriquer de lait entier,,,,,,,0,Fresh Cheese,Pâte fraîche,Cow,Vache,,,,,2016-02-03
2029,,Belle Brune de Charlevoix,,Fromagerie St-Fidèle,QC,Industrial,Industrielle,,http://www.fromageriestfidele.net/,27,40,Beer ripened swiss cheese,Fromage swiss affiné à la bière,,,,,,,0,Firm Cheese,Pâte ferme,Cow,Vache,Pasteurized,Pasteurisé,,,2016-02-03
2030,,Oh Chiiz,,Laiterie Chalifoux,QC,Industrial,Industrielle,,http://www.laiteriechalifoux.com,29,44,,,,,Soft orange colour with a smooth and creamy texture,Douce couleur orangé et une texture onctueuse et crèmeuse,,,0,Firm Cheese,Pâte ferme,Cow,Vache,Pasteurized,Pasteurisé,No Rind,Sans croûte,2016-02-03
2031,,Polichinel (Le),,Laiterie Chalifoux,QC,Industrial,Industrielle,,http://www.laiteriechalifoux.com,27,46,,,Subtle buttery flavour,Douce saveur de beurre,,,,,0,Semi-soft Cheese,Pâte demi-ferme,Cow,Vache,Pasteurized,Pasteurisé,No Rind,Sans croûte,2016-02-03
2032,,Bocconcini (Franco's Brand),Alberta Cheese Company,,AB,Industrial,Industrielle,http://www.albertacheese.com,,21,53,,,,,,,,,0,Fresh Cheese,Pâte fraîche,Cow,Vache,Pasteurized,Pasteurisé,No Rind,Sans croûte,2016-02-03
2033,,Double Joie (Le),,Alexis de Portneuf (Saputo),QC,Industrial,Industrielle,http://www.alexisdeportneuf.com/Default.aspx?rdr=trueandLangType=4105,http://www.alexisdeportneuf.com/Default.aspx?rdr=trueandLangType=3084,27,50,Gold medal winner in it's category at the World Championship Cheese Contest in 2012,Gagnant dans sa catégorie au World Championship Cheese Contest en 2012,Butter tast with a light touch of goat cream,Au goût de beurre avec une légère touche de crème caprine,Made from 50% goat milk and 50% cow milk,Fabriqué de 50% de lait de chèvre et 50% de lait de vache,,,0,,,Cow and Goat,Vache et chèvre,,,,,2016-02-03
2034,,Canotier de l'Isle,,SCA L'Ile-aux-Grues,QC,Artisan,Artisanale,http://www.fromagesileauxgrues.com/splash/,http://www.fromagesileauxgrues.com,30,38,,,Hazelnut flavour with a hint of fruit and cream,"Goût de noisette, avec des notes fruitées et de crème",It has a thin ochre coloured crust and ivory body,Sa croûte est fine aux teintes ocre et la pâte est ivoire,,,0,Firm Cheese,Pâte ferme,Cow,Vache,Thermised,Thermisé,,,2016-02-03
2035,,Tomme au Poivre,,Fromagerie Le Mouton Blanc,QC,Farmstead,Fermière,,,30,43,Made with pepper,Fabriqué avec du poivre,,,,,5 months,5 mois,0,Semi-soft Cheese,Pâte demi-ferme,Ewe,Brebis,Raw Milk,Lait cru,,,2016-02-03
2036,,Vlimeux (Le),,Fromagerie Le Mouton Blanc,QC,Farmstead,Fermière,,,30,43,Smoked with maple,Fumé à l'érable,,,,,3 to 4 months,3 ou 4 mois,0,Semi-soft Cheese,Pâte demi-ferme,Ewe,Brebis,Raw Milk,Lait cru,Brushed Rind,Croûte brossée,2016-02-03
2037,,Bûchette de Chèvre (La),,Fromagerie Madame Chèvre (Woolwich Dairy),QC,Industrial,Industrielle,,,20,50,,,,,,,Unripened,Non-affiné,0,Fresh Cheese,Pâte fraîche,Goat,Chèvre,Pasteurized,Pasteurisé,No Rind,Sans croûte,2016-02-03
2038,,Cheddar Chèvre (Le),,Fromagerie Madame Chèvre (Woolwich Dairy),QC,Industrial,Industrielle,,,31,39,,,,,,,,,0,Semi-soft Cheese,Pâte demi-ferme,Goat,Chèvre,Pasteurized,Pasteurisé,No Rind,Sans croûte,2016-02-03
2039,,Chèvrai (Le),,Fromagerie Madame Chèvre (Woolwich Dairy),QC,Industrial,Industrielle,,,24,55,Kosher,Kasher,,,,,Unripened,non-affiné,0,Fresh Cheese,Pâte fraîche,Goat,Chèvre,Pasteurized,Pasteurisé,No Rind,Sans croûte,2016-02-03
2040,,Élite (L'),,Fromagerie Madame Chèvre (Woolwich Dairy),QC,Industrial,Industrielle,,,20,60,,,Availble in roasted red peppers or cranberry and porto,Disponible au poivrons rôtis ou canneberges et porto,,,Unripened,Non-affiné,0,Fresh Cheese,Pâte fraîche,Goat,Chèvre,Pasteurized,Pasteurisé,,,2016-02-03
2041,,Féta de Chèvre (Le),,Fromagerie Madame Chèvre (Woolwich Dairy),QC,Industrial,Industrielle,,,22,52,,,Salty flavour,Saveur salé,,,,,0,Soft Cheese,Pâte molle,Goat,Chèvre,Pasteurized,Pasteurisé,No Rind,Sans croûte,2016-02-03
2042,,Mozzarella Chèvre (Le),,Fromagerie Madame Chèvre (Woolwich Dairy),QC,Industrial,Industrielle,,,26,42,,,,,,,,,0,Semi-soft Cheese,Pâte demi-ferme,Goat,Chèvre,Pasteurized,Pasteurisé,No Rind,Sans croûte,2016-02-03
2043,,Allegretto (Le),,Fromagerie Madame Chèvre (Woolwich Dairy),QC,Industrial,Industrielle,,,29,40,,,,,,,4 months,4 mois,0,Firm Cheese,Pâte ferme,Ewe,Brebis,Raw Milk,Lait cru,Washed Rind,Croûte lavée,2016-02-03
2044,,Fumambule (Le),,Fromagerie Madame Chèvre (Woolwich Dairy),QC,Industrial,Industrielle,,,27,50,,,,,,,1 month,1 mois,0,Soft Cheese,Pâte molle,Goat,Chèvre,Pasteurized,Pasteurisé,Washed Rind,Croûte lavée,2016-02-03
2045,,Grand Manitou (Le),,Fromagerie Madame Chèvre (Woolwich Dairy),QC,Industrial,Industrielle,,,27,50,"Made with 3 milks: cow, goat and ewe milk","Fabriqué de 3 types de lait: lait de vache, lait de chèvre et lait de brebis",,,,,,,0,Soft Cheese,Pâte molle,"Cow, Goat and Ewe","Vache, chèvre et brebis",Pasteurized,Pasteurisé,,,2016-02-03
2046,,Boucané (Le),,Fromagerie La Cabriole,QC,Artisan,Artisanale,,http://fromagerielacabriole.ca,27,40,,,,,,,,,0,,,Goat,Chèvre,,,,,2016-02-03
2047,,Trésor de la Cabriole (Le),,Fromagerie La Cabriole,QC,Artisan,Artisanale,,http://fromagerielacabriole.ca,,,,,,,,,,,0,,,Goat,Chèvre,,,,,2016-02-03
2048,,Montcerfois (Le),,Fromagerie La Cabriole,QC,Artisan,Artisanale,,http://fromagerielacabriole.ca,,41,,,,,,,,,0,,,Goat,Chèvre,,,,,2016-02-03
2049,,Tomme du Draveur (La),,Fromagerie La Cabriole,QC,Artisan,Artisanale,,http://fromagerielacabriole.ca,26,41,,,,,,,,,0,,,Goat,Chèvre,,,,,2016-02-03
2050,,Feta Caprice,,Fromagerie La Cabriole,QC,Artisan,Artisanale,,http://fromagerielacabriole.ca,,,,,,,,,,,0,,,Goat,Chèvre,,,,,2016-02-03
2051,,Cabriolo (Le),,Fromagerie La Cabriole,QC,Artisan,Artisanale,,http://fromagerielacabriole.ca,,,Cheese curds,Fromage en grains,,,,,,,0,,,Goat,Chèvre,,,,,2016-02-03
2052,,Brise Sauvage,,Fromagerie La Cabriole,QC,Artisan,Artisanale,,http://fromagerielacabriole.ca,,,,,,,,,,,0,,,Goat,Chèvre,,,,,2016-02-03
2053,,Gaulois de Portneuf (Le),,Fromagerie Ferme Dûcret,QC,Artisan,Artisanale,,,25,55,Made from 100% Jersey milk,Fabriqué à 100% de lait de vache Jersey,,,,,,,0,Fresh Cheese,Pâte fraîche,Cow,Vache,Raw Milk,Lait cru,Bloomy Rind,Croûte fleurie,2016-02-03
2054,,Manchebello,,Fromagerie Montebello,QC,Artisan,Artisanale,,,30,42,,,,,,,,,0,Firm Cheese,Pâte ferme,Ewe,Brebis,Pasteurized,Pasteurisé,,,2016-02-03
2055,,Rébellion 1837,,Fromagerie Montebello,QC,Artisan,Artisanale,,,30,45,,,,,,,,,0,Veined Cheeses,Pâte persillée,Cow,Vache,Pasteurized,Pasteurisé,,,2016-02-03
2056,,Fromage (Montebello),,Fromagerie Montebello,QC,Artisan,Artisanale,,,30,42,,,,,Cheese curds,Fromage en grains,Unripened,Non affiné,0,Fresh Cheese,Pâte fraîche,Cow,Vache,Pasteurized,Pasteurisé,No Rind,Sans croûte,2016-02-03
2057,,Tête à Papineau,,Fromagerie Montebello,QC,Artisan,Artisanale,,,26,48,,,,,,,,,0,Semi-soft Cheese,Pâte demi-ferme,Cow,Vache,Pasteurized,Pasteurisé,,,2016-02-03
2058,,20 Vaches (Le),,Fromagerie Atelier (L'),QC,Artisan,Artisanale,,,33,45,100 % Jersey milk,100% lait de Jersey,,,,,,,0,Semi-soft Cheese,Pâte demi-ferme,Cow,Vache,Pasteurized,Pasteurisé,Washed Rind,Croûte lavée,2016-02-03
2059,,Ma Manière (Le),,Fromagerie Atelier (L'),QC,Artisan,Artisanale,,,23,50,,,,,,,,,0,,,Goat,Chèvre,Pasteurized,Pasteurisé,Bloomy Rind,Croûte fleurie,2016-02-03
2060,Farm Cheese,,Blyth Farm Cheese Inc.,,ON,Artisan,Artisanale,http://www.blythfarmcheese.ca,,25.6,42.6,,,Available in Cumin and jalapino spices,"Disponible au cumin, et aux épices jalapino",,,,,0,Hard Cheese,Pâte dure,Goat,Chèvre,,,,,2016-04-15
2062,Golden Ears Brie,,Golden Ears Cheesecrafters,,BC,Artisan,Artisanale,,,,,,,,,,,,,0,,,Cow,Vache,,,,,2016-02-03
2063,Velvet Blue,,Golden Ears Cheesecrafters,,BC,Artisan,Artisanale,,,,,,,,,,,,,0,,,Cow,Vache,,,,,2016-02-03
2064,Golden Ears Emmental,,Golden Ears Cheesecrafters,,BC,Artisan,Artisanale,,,,,,,,,,,,,0,,,Cow,Vache,,,,,2016-02-03
2065,Golden Ears Gouda,,Golden Ears Cheesecrafters,,BC,Artisan,Artisanale,,,,,,,,,,,,,0,,,Cow,Vache,,,,,2016-02-03
2066,Golden Ears Havarti,,Golden Ears Cheesecrafters,,BC,Artisan,Artisanale,,,,,,,,,,,,,0,,,Cow,Vache,,,,,2016-02-03
2067,Neufchatel,,Golden Ears Cheesecrafters,,BC,Artisan,Artisanale,,,,,,,,,,,,,0,,,Cow,Vache,,,,,2016-02-03
2068,Golden Ears Cheddar,,Golden Ears Cheesecrafters,,BC,Artisan,Artisanale,,,,,,,,,,,,,0,,,Cow,Vache,,,,,2016-02-03
2069,Jersey Blue,,Golden Ears Cheesecrafters,,BC,Artisan,Artisanale,,,,,,,,,,,,,0,,,Cow,Vache,,,,,2016-02-03
2070,Sheep In The Meadow (Best Baa Dairy),,Ewenity Dairy Co-operative,,ON,Artisan,Artisanale,http://www.ewenity.com,,25,,,,,,,,2 weeks,2 semaines,0,Soft Cheese,Pâte molle,Ewe,Brebis,Pasteurized,Pasteurisé,Bloomy Rind,Croûte fleurie,2016-02-03
2071,Quark (Best Baa Dairy),,Ewenity Dairy Co-operative,,ON,Artisan,Artisanale,http://www.ewenity.com,,15,75,,,,,,,Unripened,Non-affiné,0,Fresh Cheese,Pâte fraîche,Ewe,Brebis,Pasteurized,Pasteurisé,No Rind,Sans croûte,2016-02-03
2072,Big White,,Carmelis Goat Cheese,,BC,Artisan,Artisanale,http://www.carmelisgoatcheese.com,,,,,,,,,,,,0,,,Goat,Chèvre,,,,,2016-02-03
2073,Goat Gruyere,,Carmelis Goat Cheese,,BC,Artisan,Artisanale,http://www.carmelisgoatcheese.com,,,,,,,,,,,,0,,,Goat,Chèvre,,,,,2016-02-03
2074,Old Growler Gouda,,That Dutchman's Farm,,NS,Farmstead,Fermière,http://www.denhoek.ca,,,,,,,,,,,,0,Hard Cheese,Pâte dure,Cow,Vache,,,,,2016-02-03
2075,Hammer and Chisel Gouda,,That Dutchman's Farm,,NS,Farmstead,Fermière,http://www.denhoek.ca,,,,,,,,,,,,0,,,Cow,Vache,,,,,2016-02-03
2076,Mozarella (Franco's Brand),,Alberta Cheese Company,,AB,Industrial,Industrielle,http://www.albertacheese.com,,20,52,,,,,,,,,0,,,Cow,Vache,,,No Rind,Sans croûte,2016-02-03
2077,Provoletta (Franco's Brand),,Alberta Cheese Company,,AB,Industrial,Industrielle,http://www.albertacheese.com,,24,45,,,,,,,,,0,,,Cow,Vache,,,,,2016-02-03
2078,Parmesan (Franco's Brand),,Alberta Cheese Company,,AB,Industrial,Industrielle,http://www.albertacheese.com,,,,,,,,,,,,0,Hard Cheese,Pâte dure,Cow,Vache,,,,,2016-02-03
2079,Havarti (Amagamated Dairies Ltd.),,Amalgamated Dairies,,PE,Industrial,Industrielle,http://www.adl.ca,,,,Available only in Prince-Edward-Island,Disponible seulement à l'Île-du-Prince-Edward,,,,,,,0,,,Cow,Vache,,,,,2016-02-03
2081,,Complice d'Argent (Le),,Beurrerie du Patrimoine,QC,Farmstead,Fermière,,http://www.fermegroleau.com,,,,,,,,,,,0,,,Cow,Vache,,,,,2016-02-03
2082,,Délice de Bronze (Le),,Beurrerie du Patrimoine,QC,Farmstead,Fermière,,http://www.fermegroleau.com,,,,,,,,,,,0,,,Cow,Vache,,,,,2016-02-03
2083,,Cheddar pur vache (Le),,Beurrerie du Patrimoine,QC,Farmstead,Fermière,,http://www.fermegroleau.com,,,,,,,,,,,0,,,Cow,Vache,,,,,2016-02-03
2084,,Caprice d'Or (Le),,Beurrerie du Patrimoine,QC,Farmstead,Fermière,,http://www.fermegroleau.com,,,,,,,,,,,0,,,Cow,Vache,,,,,2016-02-03
2085,,Lingot d'Or (Le),,Beurrerie du Patrimoine,QC,Farmstead,Fermière,,http://www.fermegroleau.com,,,,,,,,,,,0,,,Cow,Vache,,,,,2016-02-03
2086,Muenster (Bothwell),,Bothwell Cheese,,MB,Farmstead,Fermière,http://www.bothwellcheese.com,,29,42,,,,,,,,,0,,,Cow,Vache,,,,,2016-02-03
2087,,Neige de Babette,,Brebis sur le toit bleu (Les),ON,Artisan,Artisanale,http://www.sheepcheese.ca,,,,,,,,,,,,0,,,Ewe,Brebis,,,Bloomy Rind,Croûte fleurie,2016-02-03
2088,Boerenkaas,Boerenkaas,Natural Pastures Cheese Company,,BC,Artisan,Artisanale,http://www.naturalpastures.com,,31,43,,,Available smoked,Disponible fumé,,,,,0,Firm Cheese,Pâte ferme,Cow,Vache,,,,,2016-02-03
2089,Courtenay Cheddar,,Natural Pastures Cheese Company,,BC,Artisan,Artisanale,http://www.naturalpastures.com,,35,39,,,,,,,,,0,Firm Cheese,Pâte ferme,Cow,Vache,,,No Rind,Sans croûte,2016-02-03
2090,Fior di Latte (Natural Pastures Cheese Company),Fior di Latte (Natural Pastures Cheese Company),Natural Pastures Cheese Company,,BC,Artisan,Artisanale,http://www.naturalpastures.com,,20,60,,,,,,,,,0,Fresh Cheese,Pâte fraîche,Cow,Vache,,,No Rind,Sans croûte,2016-02-03
2091,,Tomme des Joyeux fromagers,,Caitya du Caprice Caprin,QC,Farmstead,Fermière,,,,,Made with raw milk,Fabriqué de lait cru,,,,,,,0,,,Goat,Chèvre,Raw Milk,Lait cru,,,2016-02-03
2092,,Zacharie Cloutier,,Caitya du Caprice Caprin,QC,Farmstead,Fermière,,,,,Made with raw milk,Fabriqué avec du lait cru,,,,,4 months,4 mois,0,Firm Cheese,Pâte ferme,Ewe,Brebis,Raw Milk,Lait cru,,,2016-02-03
2093,Mozzarella (Central Dairies),,Central Dairies,,NL,Industrial,Industrielle,http://www.centraldairies.com,,,,,,,,,,,,0,,,Cow,Vache,,,,,2016-02-03
2094,Swiss (Central Dairies),,Central Dairies,,NL,Industrial,Industrielle,http://www.centraldairies.com,,27,40,,,,,,,,,0,,,Cow,Vache,,,No Rind,Sans croûte,2016-02-03
2095,Edam (Central Dairies),,Central Dairies,,NL,Industrial,Industrielle,http://www.centraldairies.com,,,,,,Available in 5 pepercorn or caraway seeds,Disponible aux 5 poivres et aux graines de carvi,,,,,0,,,Cow,Vache,,,,,2016-02-03
2096,Gouda (Central Dairies),,Central Dairies,,NL,Industrial,Industrielle,http://www.centraldairies.com,,,,,,Raspberry and Cranberry flavour,Saveur de framboises et de canneberges,,,,,0,,,Cow,Vache,,,,,2016-02-03
2097,Transvaal,Transvaal,C'estbon Cheese,,ON,Artisan,Artisanale,http://www.cestboncheese.com,,,,,,,,,,,,0,Fresh Cheese,Pâte fraîche,Goat,Chèvre,,,,,2016-02-03
2098,Goat Feta,,C'estbon Cheese,,ON,Artisan,Artisanale,http://www.cestboncheese.com,,,,,,,,,,,,0,,,Goat,Chèvre,,,,,2016-02-03
2099,Sunrise Caprea,,C'estbon Cheese,,ON,Artisan,Artisanale,http://www.cestboncheese.com,,,,,,,,,,,,0,Fresh Cheese,Pâte fraîche,Goat,Chèvre,,,,,2016-02-03
2100,,Camembert (Tres Stelle),Tre Stelle (Arla Foods),,ON,Industrial,Industrielle,http://www.trestelle.ca/english/,http://www.trestelle.ca/francais/,,,,,,,,,,,0,,,Cow,Vache,,,,,2016-02-03
2101,Cheddar (Tres Stelle),Cheddar (Tres Stelle),Tre Stelle (Arla Foods),,ON,Industrial,Industrielle,http://www.trestelle.ca/english/,http://www.trestelle.ca/francais/,31,37,,,,,,,,,0,,,Cow,Vache,,,No Rind,Sans croûte,2016-02-03
2102,Crotonese (Tres Stelle),Crotonese (Tres Stelle),Tre Stelle (Arla Foods),,ON,Industrial,Industrielle,http://www.trestelle.ca/english/,http://www.trestelle.ca/francais/,,,,,,,,,,,0,,,Ewe,Brebis,,,,,2016-02-03
2103,Edam (Tres Stelle),Edam (Tres Stelle),Tre Stelle (Arla Foods),,ON,Industrial,Industrielle,http://www.trestelle.ca/english/,http://www.trestelle.ca/francais/,22,46,,,,,,,,,0,,,Cow,Vache,,,,,2016-02-03
2104,Fruilano (Tres Stelle),Fruilano (Tres Stelle),Tre Stelle (Arla Foods),,ON,Industrial,Industrielle,http://www.trestelle.ca/english/,http://www.trestelle.ca/francais/,29,42,,,,,,,,,0,,,Cow,Vache,,,,,2016-02-03
2105,Goat Cheese (Tres Stelle),,Tre Stelle (Arla Foods),,ON,Industrial,Industrielle,http://www.trestelle.ca/english/,http://www.trestelle.ca/francais/,20,60,,,,,,,,,0,Fresh Cheese,Pâte fraîche,Goat,Chèvre,,,,,2016-02-03
2106,Montasio (Tres Stelle),Montasio (Tres Stelle),Tre Stelle (Arla Foods),,ON,Industrial,Industrielle,http://www.trestelle.ca/english/,http://www.trestelle.ca/francais/,32,37,,,,,,,,,0,Firm Cheese,Pâte ferme,Cow,Vache,,,,,2016-02-03
2107,Piave Vecchio (Tres Stelle),Piave Vecchio (Tres Stelle),Tre Stelle (Arla Foods),,ON,Industrial,Industrielle,http://www.trestelle.ca/english/,http://www.trestelle.ca/francais/,,,,,,,,,,,0,,,Cow,Vache,,,,,2016-02-03
2108,Romano (Tres Stelle),Romano (Tres Stelle),Tre Stelle (Arla Foods),,ON,Industrial,Industrielle,http://www.trestelle.ca/english/,http://www.trestelle.ca/francais/,37,21,,,,,,,,,0,Hard Cheese,Pâte dure,Ewe,Brebis,,,,,2016-02-03
2109,,Rivière Rouge d'Oka,Agropur,Agropur,QC,Industrial,Industrielle,http://http://agropur.com/en/,http://http://agropur.com,27,46,,,,,,,,,0,Firm Cheese,Pâte ferme,Cow,Vache,,,,,2016-02-03
2110,,Seigneurie du Lac-des-Deux-Montagnes (La) d'Oka,Agropur,Agropur,QC,Industrial,Industrielle,http://http://agropur.com/en/,http://http://agropur.com,28,38,,,,,,,,,0,Firm Cheese,Pâte ferme,Cow,Vache,,,Washed Rind,Croûte lavée,2016-02-03
2111,,Tomme des Cantons (Fromagerie 1860 Du Village) Saputo,Saputo,Saputo,QC,Industrial,Industrielle,http://www.saputo.com/?langType=4105,http://www.saputo.com/?langType=3084,31,39,,,,,,,,,0,Firm Cheese,Pâte ferme,Cow,Vache,,,,,2016-02-03
2112,,Trappeur (Le) Camembert Double crème,Damafro,Damafro,QC,Industrial,Industrielle,http://www.damafro.ca/en/home.html,http://www.damafro.ca,30,50,,,,,,,,,0,Soft Cheese,Pâte molle,Cow,Vache,,,Bloomy Rind,Croûte fleurie,2016-02-03
2113,,Trappeur (Le) Brie Double crème,Damafro,Damafro,QC,Industrial,Industrielle,http://www.damafro.ca/en/home.html,http://www.damafro.ca,30,50,,,,,,,,,0,Soft Cheese,Pâte molle,Cow,Vache,,,Bloomy Rind,Croûte fleurie,2016-02-03
2114,Quark cheese (Damafro),,Damafro,Damafro,QC,Industrial,Industrielle,http://www.damafro.ca/en/home.html,http://www.damafro.ca,1,86,,,,,,,,,0,Fresh Cheese,Pâte fraîche,Cow,Vache,,,No Rind,Sans croûte,2016-02-03
2115,,Manoir (Le) Brie Double crème,Damafro,Damafro,QC,Industrial,Industrielle,http://www.damafro.ca/en/home.html,http://www.damafro.ca,30,50,,,,,,,,,0,Soft Cheese,Pâte molle,Cow,Vache,,,,,2016-02-03
2116,,Crémeux (Le),Damafro,Damafro,QC,Industrial,Industrielle,http://www.damafro.ca/en/home.html,http://www.damafro.ca,44,38,,,,,,,Unripened,Non-affiné,0,Fresh Cheese,Pâte fraîche,Cow,Vache,,,,,2016-02-03
